Ticker,Security Type,Exchange,Country,Sector,Current Price,Shares Outstanding,Market Cap,Net Income,EPS,P/E Ratio (TTM),BVPS,P/B Ratio,Earnings Growth,Revenue Growth,Dividend Yield,Gross Margin,Profit Margin,Debt to Equity,Free Cash Flow,Current Ratio,Quick Ratio,ROE,ROA
2360.hk,EQUITY,HKG,Hong Kong,Consumer Defensive,2.07,1000000000.0,2079999872.0,246418000.0,0.25,8.28,0.554,3.7364619,-0.009,0.031,10.14,0.36455002,0.08652,54.333,,1.432,0.625,,
2362.hk,EQUITY,HKG,Hong Kong,Basic Materials,0.64,13132082051.0,8404532224.0,10184000.0,0.01,64.0,0.072,8.888889,,-0.135,0.31,0.14359,0.01712,47.736,-72351752.0,1.021,0.56,0.01052,0.01353
2363.hk,EQUITY,HKG,Hong Kong,Technology,0.345,204224073.0,70457304.0,3223000.0,-0.07,,-0.862,-0.40023202,,1.37,,0.11829001,0.03203,,-223730880.0,2.66,2.131,,0.00871
2368.hk,EQUITY,HKG,Hong Kong,Consumer Cyclical,3.97,574180000.0,2296720128.0,238514000.0,0.39,10.179487,3.429,1.157772,0.074,0.114,7.05,0.15796,0.04632,70.054,,1.149,0.812,0.122779995,0.0581
2371.hk,EQUITY,HKG,Hong Kong,Consumer Defensive,0.031,6752210578.0,216070736.0,-71152000.0,-0.01,,0.02,1.55,,,,0.1159,-0.10862,33.156,32925624.0,1.237,1.202,-0.39211,-0.07317
2378.hk,EQUITY,HKG,Hong Kong,Financial Services,110.5,2540938233.0,281766854656.0,3448999936.0,10.0,11.05,6.945,15.910727,10.212,0.204,1.69,0.38083,0.25851,30.812,2404375040.0,1.51,0.927,0.19586,0.01699
2380.hk,EQUITY,HKG,Hong Kong,Utilities,3.49,12370150983.0,43419230208.0,3381139968.0,0.29,12.034483,4.473,0.78023696,0.007,-0.092,5.03,0.67253995,0.07248,181.387,-16126477312.0,0.629,0.526,0.061539996,0.02252
2381.hk,EQUITY,HKG,Hong Kong,Consumer Cyclical,0.13,2000000000.0,259999984.0,26296000.0,0.01,13.0,0.074,1.7567567,-0.005,0.049,7.69,0.26251,0.09986,3.585,7710500.0,3.897,3.412,0.18096,0.06914
2383.hk,EQUITY,HKG,Hong Kong,Communication Services,0.43,3955466787.0,1700850688.0,-213840000.0,-0.05,,-0.509,-0.84479374,,0.011,,0.39331,-0.27879,,-110658752.0,1.536,1.261,,-0.00148
2389.hk,EQUITY,HKG,Hong Kong,Healthcare,0.075,6058772027.0,460466720.0,-89043000.0,-0.01,,0.279,0.26881722,,0.045,,0.25905,-0.58112997,0.363,8005625.0,4.515,3.021,-0.04917,-0.01756
2405.hk,EQUITY,HKG,Hong Kong,Communication Services,1.08,800000000.0,912000000.0,-3552000.0,-0.03,,0.033,32.727276,,-0.559,,0.78081,-0.38034,59.846,87337376.0,1.108,1.102,-0.12637,0.00209
2442.hk,EQUITY,HKG,Hong Kong,Industrials,3.65,408000000.0,1554480000.0,-476000.0,-0.0,,0.544,6.7095585,,-0.254,4.51,0.08309,-0.00151,0.63,-23620624.0,15.037,14.969,-0.00185,0.00852
2483.hk,EQUITY,HKG,Hong Kong,Financial Services,1.74,500000000.0,870000000.0,73677000.0,0.15,11.599999,1.869,0.93097913,0.289,0.196,4.25,1.0,0.39067,55.106,,11.088,10.944,0.0801,0.053540003
2489.hk,EQUITY,HKG,Hong Kong,Basic Materials,1.53,2400000000.0,3672000000.0,110238000.0,0.06,25.5,0.482,3.1742737,0.435,0.299,1.96,0.50067,0.19448,14.964,200401504.0,2.18,1.93,0.1374,0.08676
2528.hk,EQUITY,HKG,Hong Kong,Consumer Cyclical,0.26,400000000.0,104000000.0,-17749000.0,-0.04,,0.389,0.66838044,,-0.053,,0.48194999,-0.01943,267.449,105364872.0,1.343,0.554,-0.1558,0.0019699999
2535.hk,EQUITY,HKG,Hong Kong,Industrials,0.93,2000000000.0,1920000000.0,28930000.0,0.01,93.0,0.132,7.0454545,-0.331,-0.036,,0.16404,0.07375,4.721,4858625.0,5.918,5.855,0.11592,0.07124
2536.hk,EQUITY,HKG,Hong Kong,Consumer Cyclical,2.64,806594000.0,2161671936.0,15391000.0,0.02,132.00002,0.681,3.8766522,,-0.0,1.1,0.60859,0.027090002,22.131,-835750.0,3.461,3.423,0.029260002,0.02311
2593.hk,EQUITY,HKG,Hong Kong,Consumer Defensive,1.2,133333600.0,161333664.0,-2053000.0,-0.02,,1.197,1.0025063,,-0.004,12.5,0.72365,-0.00838,16.743,1315875.0,4.615,3.278,-0.018029999,0.032390002
2633.hk,EQUITY,HKG,Hong Kong,Healthcare,1.48,1994221000.0,2951447296.0,300832992.0,0.15,9.866667,1.23,1.2032521,0.381,0.019,7.43,0.43943,0.19077998,31.21,231068000.0,1.876,1.275,0.12345,0.07587
2638.hk,EQUITY,HKG,Hong Kong,Utilities,6.17,8836200000.0,54696079360.0,3164999936.0,0.36,17.13889,5.49,1.1238617,0.057,-0.001,5.17,0.5263,0.26261,105.924,1366499968.0,0.127,0.079,0.06523,0.02863
2663.hk,EQUITY,HKG,Hong Kong,Industrials,0.275,556930000.0,155940400.0,36157000.0,0.06,4.5833335,0.469,0.58635396,-0.501,-0.195,10.91,0.16038999,0.05415,4.966,19852500.0,2.432,2.275,0.13059,0.04601
2668.hk,EQUITY,HKG,Hong Kong,Consumer Cyclical,0.157,5630000000.0,923320000.0,-306180992.0,-0.06,,0.09,1.7444445,,0.175,,0.05452,-0.413,147.482,229999248.0,0.525,0.49,-0.73716,-0.0317
2669.hk,EQUITY,HKG,Hong Kong,Real Estate,5.04,3283960460.0,16748197888.0,1542541056.0,0.51,9.882353,1.702,2.961222,0.043,0.037,3.67,0.17175,0.108059995,2.923,943291392.0,1.718,1.452,0.30110002,0.102299996
2678.hk,EQUITY,HKG,Hong Kong,Consumer Cyclical,4.58,917578500.0,4248388352.0,699214016.0,0.83,5.518072,10.677,0.42895943,0.533,-0.019,4.37,0.12925,0.030639999,83.204,944559104.0,1.263,0.581,0.07586,0.03935
2680.hk,EQUITY,HKG,Hong Kong,Financial Services,12.5,60000000.0,765000000.0,5881000.0,0.06,208.33334,3.419,3.65604,,-0.874,,1.0,0.0687,0.644,,2.343,1.586,0.029949998,0.01801
2682.hk,EQUITY,HKG,Hong Kong,Industrials,0.177,1000000000.0,178000000.0,19807000.0,0.02,8.85,0.275,0.64363635,-0.015,0.09,5.65,0.26411,0.05308,19.184,9803250.0,2.466,2.403,0.10888,0.040939998
2683.hk,EQUITY,HKG,Hong Kong,Consumer Cyclical,1.07,408626000.0,441316096.0,64274000.0,0.16,6.6875005,0.722,1.4819945,3.909,0.43,7.48,0.22038001,0.08876,6.375,59945376.0,3.185,2.353,0.24341999,0.12434
2700.hk,EQUITY,HKG,Hong Kong,Industrials,0.48,659894693.0,316749472.0,-2811000.0,-0.0,,0.056,8.571428,,0.087,,0.66849,-0.05086,64.991,11307000.0,1.408,1.265,0.04881,0.01883
2863.hk,EQUITY,HKG,Hong Kong,Industrials,0.36,666801000.0,240048384.0,-4207000.0,-0.01,,0.427,0.84309137,0.5,-0.231,16.67,0.0129700005,-0.0064,1.903,11914875.0,6.088,5.85,-0.06928,-0.05992
2878.hk,EQUITY,HKG,Hong Kong,Technology,0.46,2497752351.0,1186432384.0,6662000.0,0.02,23.0,0.056,8.214286,-0.465,-0.258,,0.37326,0.06836,2.808,11596375.0,4.825,4.022,0.04836,0.00332
2882.hk,EQUITY,HKG,Hong Kong,Consumer Cyclical,0.6,269671601.0,161802976.0,-139539504.0,-0.53,,-1.572,-0.3816794,,1.037,,0.33553,-0.15402001,,,0.58,0.086,,-0.01905
2885.hk,EQUITY,HKG,Hong Kong,Industrials,0.72,400000000.0,292000000.0,-3904000.0,-0.01,,0.784,0.9183674,-0.154,-0.302,9.38,0.25452998,-0.01808,3.169,38910500.0,4.882,3.961,-0.01243,-0.03511
2886.hk,EQUITY,HKG,Hong Kong,Utilities,1.1,1373311112.0,1510642304.0,204666000.0,0.15,7.333333,1.608,0.6840796,0.01,-0.17,6.91,0.095769994,0.03656,154.83,177411632.0,0.294,0.206,0.090959996,0.026600001
2892.hk,EQUITY,HKG,Hong Kong,Real Estate,0.305,750000000.0,228750000.0,-54281000.0,-0.08,,0.761,0.40078846,,-0.103,,-0.16156,-0.57161,0.088,-58088624.0,1.556,0.486,-0.11095,-0.02506
2926.hk,EQUITY,HKG,Hong Kong,,2.53,,,31052000.0,,,0.1,25.3,0.027,-0.021,,0.04918,0.024349999,0.562,11049000.0,3.261,3.128,0.12321,0.05026
2934.hk,EQUITY,HKG,Hong Kong,,1.4,,,-316924000.0,,,0.633,2.2116902,,-0.747,,1.0135399,0.0,71.098,,2.066,1.867,-2.16171,-0.09741
3300.hk,EQUITY,HKG,Hong Kong,Basic Materials,0.66,1684218258.0,1111584128.0,-1016024000.0,-0.66,,0.036,18.333334,,-0.198,,0.039049998,-0.19510001,1503.052,533059872.0,0.311,0.171,-0.95518,-0.0168
3309.hk,EQUITY,HKG,Hong Kong,Healthcare,1.83,1216614870.0,2238571264.0,-115982000.0,-0.09,,1.48,1.2364866,0.657,0.024,1.09,0.31094998,-0.05994,21.817,156563248.0,1.512,1.231,-0.05116,0.028080001
3311.hk,EQUITY,HKG,Hong Kong,Industrials,9.61,5282216668.0,51660075008.0,9613863936.0,1.93,4.9792747,12.986,0.74002767,0.021,0.001,7.08,0.153,0.0862,108.097,3593591552.0,1.365,1.273,0.13114999,0.03444
3315.hk,EQUITY,HKG,Hong Kong,Technology,0.94,795046942.0,747344064.0,43277000.0,0.06,15.666667,2.472,0.38025892,-0.237,-0.155,5.85,0.25771,0.0428,0.469,235819504.0,3.815,3.178,0.021329999,0.00182
3318.hk,EQUITY,HKG,Hong Kong,Basic Materials,1.71,1080012146.0,1879221248.0,-34070000.0,-0.03,,2.902,0.58924884,,-0.151,,0.31896,-0.022130001,62.113,-624927744.0,1.041,0.491,0.00273,0.01413
3320.hk,EQUITY,HKG,Hong Kong,Healthcare,4.93,6282510461.0,31538202624.0,2799792128.0,0.49,10.061224,7.953,0.6198918,-0.204,0.025,2.74,0.15814,0.01082,74.094,-2630177792.0,1.407,1.049,0.0757,0.02658
3322.hk,EQUITY,HKG,Hong Kong,Consumer Cyclical,0.213,1284400000.0,273577184.0,-31489000.0,-0.02,,1.037,0.2054002,,-0.011,,0.19556999,-0.00797,54.147,228618256.0,1.321,0.666,-0.024449999,0.01107
3326.hk,EQUITY,HKG,Hong Kong,Consumer Cyclical,0.248,1335078000.0,331099328.0,-8358000.0,,,0.459,0.540305,-0.71,-0.055,0.0403,0.30925,-0.03155,6.6,77268624.0,4.184,1.577,-0.0116799995,0.022909999
3329.hk,EQUITY,HKG,Hong Kong,Financial Services,0.455,2734392000.0,1298836224.0,-1158637056.0,-0.42,,0.293,1.552901,,,,0.0,0.0,1694.048,,0.729,0.723,-0.97357005,-0.06821
3336.hk,EQUITY,HKG,Hong Kong,Technology,1.65,845662671.0,1471452928.0,-540262976.0,-0.64,,5.659,0.29157096,,-0.095,,0.008090001,-0.09409001,48.58,-150549504.0,1.028,0.704,-0.12427,-0.0352
3360.hk,EQUITY,HKG,Hong Kong,Financial Services,7.77,4655524230.0,36173422592.0,3940969984.0,0.94,8.265958,10.711,0.72542244,0.05,-0.021,7.08,0.41932,0.111619994,448.916,,1.661,1.624,0.07419,0.01212
3366.hk,EQUITY,HKG,Hong Kong,Real Estate,0.375,748366000.0,280637248.0,-143268992.0,-0.21,,-0.834,-0.4496403,,-0.564,,0.11147001,-0.22785999,764.309,3143939072.0,1.409,0.054,-0.11166,-0.012999999
3382.hk,EQUITY,HKG,Hong Kong,Industrials,0.7,6158000000.0,4310600192.0,617862016.0,0.1,7.0,2.283,0.3066141,-0.173,0.03,6.4,0.28208,0.04438,16.319,1273873408.0,1.566,1.515,0.049439996,0.02783
3389.hk,EQUITY,HKG,Hong Kong,Industrials,0.119,4404018959.0,524078304.0,-36349000.0,-0.01,,0.712,0.16713484,,-0.458,,0.15165,-0.04675,2.236,109816128.0,11.494,10.497,-0.0091699995,-0.02118
3390.hk,EQUITY,HKG,Hong Kong,Healthcare,0.285,894000000.0,254790000.0,-25753000.0,-0.04,,0.577,0.49393412,,0.173,25.32,0.26711,-0.02708,87.51,-117866376.0,1.32,0.483,-0.04256,0.0010899999
3393.hk,EQUITY,HKG,Hong Kong,Industrials,14.15,990853675.0,14674542592.0,814230976.0,0.9,15.722222,5.595,2.529044,0.33,0.173,2.69,0.34699002,0.086940005,36.322,657513984.0,1.527,1.211,0.1612,0.049850002
3398.hk,EQUITY,HKG,Hong Kong,Consumer Cyclical,0.077,2099818000.0,170085248.0,-425316000.0,-0.2,,0.734,0.10490463,,0.138,,0.18032,-0.24808,51.113,-126208872.0,0.959,0.444,-0.23873,-0.02599
3399.hk,EQUITY,HKG,Hong Kong,Industrials,1.79,207000000.0,1439725952.0,240482016.0,0.33,5.424242,2.711,0.66027296,0.049,0.026,5.53,0.07896,0.03296,123.942,587269888.0,0.92,0.796,0.08608,0.02497
3600.hk,EQUITY,HKG,Hong Kong,Healthcare,5.19,934850000.0,4945356800.0,478000000.0,0.51,10.176471,3.192,1.62594,0.344,0.078,4.12,0.54056,0.13668999,24.987,273131872.0,3.114,2.642,0.16628,0.09463
3613.hk,EQUITY,HKG,Hong Kong,Healthcare,9.32,837100000.0,7893853184.0,515361984.0,0.62,15.032257,4.812,1.9368247,0.069,0.146,3.76,0.63001,0.30158,3.38,413572256.0,18.173,11.323,0.13056,0.08234999
3623.hk,EQUITY,HKG,Hong Kong,Financial Services,1.25,629613336.0,793312768.0,-30381000.0,-0.05,,0.539,2.3191097,,-0.773,,-1.30124,-1.3189101,47.026,24873000.0,1.726,0.641,-0.14833,-0.03142
3626.hk,EQUITY,HKG,Hong Kong,Industrials,4.11,184000000.0,756240000.0,2656000.0,0.01,411.00003,0.122,33.688526,0.069,0.158,,0.38233003,0.02791,38.058,6232125.0,1.661,1.478,0.09177,0.06935
3628.hk,EQUITY,HKG,Hong Kong,Industrials,0.219,804000000.0,176076000.0,12538000.0,0.02,10.95,0.178,1.230337,0.728,-0.006,,0.39554,0.10945,0.193,-20027624.0,2.103,1.064,0.09186,0.03371
3633.hk,EQUITY,HKG,Hong Kong,Utilities,3.24,2748305157.0,8904508416.0,152816992.0,0.06,54.0,2.771,1.169253,0.038,-0.094,0.62,0.12004,0.01195,154.495,-550183360.0,0.565,0.473,0.02149,0.015570001
3638.hk,EQUITY,HKG,Hong Kong,Industrials,12.99,77423775.0,1029736192.0,-76094000.0,-0.97,,2.492,5.2126803,,-0.567,,0.42064998,-0.31842,47.244,41271376.0,1.1,0.4,-0.30923,0.0014300001
6108.hk,EQUITY,HKG,China,Healthcare,0.3,167184665.0,51827248.0,-34379000.0,-0.21,,0.254,1.1811024,,1.674,,-0.03454,-0.28195998,0.562,-2730625.0,19.133,7.059,-0.07699,-0.05402
6117.hk,EQUITY,HKG,China,Industrials,0.72,820000000.0,1195200000.0,168316992.0,0.11,6.545455,1.768,0.40723982,-0.313,-0.282,4.52,0.38889,0.23120001,11.243,-7471750.0,1.707,1.704,0.05855,0.04237
6118.hk,EQUITY,HKG,China,Healthcare,1.0,512582000.0,512582016.0,35201000.0,0.08,12.5,1.579,0.6333122,3.877,-0.056,,0.20181999,0.02409,44.073,90325248.0,1.368,1.054,0.041479997,0.010679999
6119.hk,EQUITY,HKG,China,Industrials,0.63,600000000.0,378000000.0,13625000.0,0.02,31.5,0.49,1.2857143,-0.6,-0.157,8.6,0.14382,0.05174,0.324,-2675000.0,7.879,1.441,0.051269997,0.0418
6122.hk,EQUITY,HKG,China,Financial Services,0.41,0.0,2080418432.0,-292624544.0,0.03,13.666667,3.217,0.12744793,,-0.655,,0.0,-0.11427,,,,,-0.017029999,-0.00125
6127.hk,EQUITY,HKG,China,Healthcare,19.43,118995206.0,25467858944.0,225088528.0,0.33,58.878788,11.982,1.6215991,-0.745,-0.349,0.17,0.21952,0.13493,0.388,38955880.0,4.353,2.996,0.02789,-0.00311
6133.hk,EQUITY,HKG,China,Technology,0.248,850000000.0,212500000.0,-20101000.0,-0.03,,0.558,0.44444442,,-0.093,,0.0055299997,-0.01976,5.252,11352125.0,4.824,0.543,-0.041539997,-0.01572
6136.hk,EQUITY,HKG,China,Utilities,0.425,2307008500.0,1015083776.0,162842000.0,0.08,5.3125005,2.826,0.15038925,-0.052,0.046,,0.48948002,0.07043,156.353,-298176000.0,1.384,1.171,0.0286,0.0227
6138.hk,EQUITY,HKG,China,Financial Services,0.4,3023570000.0,4453217792.0,504387008.0,0.05,8.0,5.738,0.0697107,,-0.535,,0.0,0.17115,,,,,0.018819999,0.0013600001
6158.hk,EQUITY,HKG,China,Real Estate,0.036,4367756000.0,157239200.0,-10949487616.0,-2.73,,-3.936,-0.009146341,,-0.812,,-0.17307,-0.81689,,3309609472.0,0.827,0.109,,-0.026589999
6162.hk,EQUITY,HKG,China,Consumer Cyclical,0.6,2000000000.0,1200000000.0,-344000.0,-0.0,,0.121,4.958678,,0.405,,0.16744,-0.00122,73.334,-5661625.0,1.252,1.027,-0.0014200001,0.00969
6169.hk,EQUITY,HKG,China,Consumer Defensive,0.57,4266908452.0,2432137728.0,613705024.0,0.17,3.352941,2.284,0.24956217,1.058,0.072,,0.46001998,0.2377,6.367,572135616.0,0.626,0.497,0.07994,0.04168
6178.hk,EQUITY,HKG,China,Financial Services,9.53,704088800.0,85027119104.0,3746065664.0,0.8,11.912499,12.97,0.7347725,0.83,0.441,2.5,0.47739,0.33477002,180.632,,1.375,1.211,0.05546,0.0130900005
6181.hk,EQUITY,HKG,China,Consumer Cyclical,663.5,143185560.0,118797656064.0,3152847872.0,20.44,32.46086,44.365,14.9554825,2.246,2.51,3.15,0.38937,0.18183,47.325,-3211084288.0,2.284,0.602,0.59724,0.30106002
6185.hk,EQUITY,HKG,China,Healthcare,46.0,132670900.0,15201935360.0,-142034432.0,-0.73,,27.008,1.7031991,11.694,0.177,,0.74240994,-0.14615,28.905,-245665872.0,3.621,3.244,-0.02842,-0.01869
6186.hk,EQUITY,HKG,China,Consumer Defensive,4.32,8969897704.0,39200550912.0,2695218944.0,0.32,13.500001,2.828,1.5275813,-0.469,-0.094,6.58,0.63356996,0.13609,3.112,269847744.0,3.846,3.238,0.10241,0.07014
6188.hk,EQUITY,HKG,China,Consumer Cyclical,0.49,548760400.0,425500992.0,-1421518976.0,-1.76,,-1.576,-0.3109137,,-0.138,,0.037890002,-0.08512,45328.96,34692376.0,0.977,0.455,-103.24263,-0.04844
6189.hk,EQUITY,HKG,China,Industrials,0.072,62763000.0,17347006.0,-64066000.0,-0.28,,-2.991,-0.024072217,,3.264,,0.028570002,0.0,,31637124.0,0.019,0.012,,-0.09664
6190.hk,EQUITY,HKG,China,Financial Services,1.75,482367200.0,4840524288.0,485918016.0,0.08,21.875,14.467,0.12096495,0.472,0.18,3.57,0.0,0.18943001,,,,,0.0186,0.00154
6196.hk,EQUITY,HKG,China,Financial Services,1.27,2020458000.0,18480926720.0,1430680960.0,0.16,7.9375,6.131,0.20714402,0.009,0.035,1.73,0.0,0.33291,,,,,0.03277,0.00266
6198.hk,EQUITY,HKG,China,Industrials,7.57,1099025000.0,59959930880.0,5483910144.0,0.88,8.602273,6.989,1.0831307,0.002,-0.022,5.03,0.36676997,0.28561002,8.803,2867478272.0,2.539,2.474,0.12420999,0.053839996
6199.hk,EQUITY,HKG,China,Financial Services,1.06,2200000000.0,15463328768.0,3623101952.0,0.27,3.9259255,3.396,0.3121319,0.003,-0.047,5.17,0.0,0.49247003,,,,,0.073249996,0.00635
6601.hk,EQUITY,HKG,China,Consumer Defensive,2.27,1333333500.0,3106667008.0,197480000.0,-0.31,,2.293,0.9899695,-0.033,0.072,5.03,0.51058996,0.1034,1.657,83544128.0,5.027,4.685,0.06266,0.025020001
6608.hk,EQUITY,HKG,China,Technology,9.28,390032079.0,4498316288.0,316489984.0,0.75,12.373333,10.711,0.866399,0.448,0.22,,0.73026,0.0983,2.379,492325120.0,5.828,5.549,0.069699995,0.022839999
6609.hk,EQUITY,HKG,China,Healthcare,52.05,30096054.0,1868232960.0,42435000.0,1.2,43.374996,29.425,1.768904,,0.444,,0.6508,0.1267,4.119,-22528124.0,15.45,12.15,0.03885,-0.00014999999
6610.hk,EQUITY,HKG,China,Technology,0.122,2600575200.0,322471328.0,-230683008.0,-0.14,,0.609,0.2003284,,-0.149,,0.16739,-0.24841,7.307,-70853504.0,3.67,1.938,-0.16325001,-0.087
6611.hk,EQUITY,HKG,China,Real Estate,0.046,0.0,31074336.0,-234968000.0,-0.37,,1.612,0.02853598,,-0.538,,-0.054770004,-0.15099,43.853,199326624.0,1.241,0.277,-0.14418,-0.01349
6613.hk,EQUITY,HKG,China,Technology,25.34,301595200.0,166685245440.0,4095909376.0,0.88,28.795454,10.239,2.474851,-0.003,0.192,0.43,0.14283,0.05297,16.924,1681394048.0,1.255,0.902,0.0801,0.03029
6616.hk,EQUITY,HKG,China,Basic Materials,6.84,1238870132.0,9056141312.0,197312000.0,0.16,42.750004,2.783,2.4577794,-0.433,0.177,,0.54381,0.11047,60.32,-1292903936.0,3.809,3.477,0.05993,0.05288
6622.hk,EQUITY,HKG,China,Healthcare,3.56,546139172.0,1993407872.0,-278313984.0,-0.55,,3.124,1.1395646,,-0.682,,0.49278998,0.0,15.908,-265185376.0,4.402,3.335,-0.14887,-0.09852
6623.hk,EQUITY,HKG,China,Financial Services,10.9,1733377784.0,18893817856.0,-3381579008.0,-2.97,,108.244,0.10069842,,-0.311,,0.63892,-0.103199996,55.125,46748135424.0,24.404,22.867,-0.03451,0.03105
6628.hk,EQUITY,HKG,China,Healthcare,3.0,424713851.0,1274141568.0,-266355008.0,-0.72,,1.59,1.8867924,,-0.406,,-0.90997005,0.0,32.224,-107395376.0,0.491,0.215,-0.34277,-0.12813
6633.hk,EQUITY,HKG,China,Communication Services,3.55,691330500.0,2454223104.0,76318000.0,0.11,32.272728,2.721,1.3046674,0.559,-0.279,,0.57364,0.14331001,1.748,12749750.0,11.604,11.365,0.04452,0.00315
6638.hk,EQUITY,HKG,China,Technology,2.05,1169980653.0,2398460416.0,-677185984.0,-0.68,,2.111,0.97110367,,-0.374,,0.29867,-0.41456002,2.021,-444279360.0,2.445,1.601,-0.25679,-0.02465
6639.hk,EQUITY,HKG,China,Healthcare,1.77,562095450.0,1034255552.0,21989000.0,0.05,35.399998,3.818,0.46359348,0.132,-0.068,,0.20261,0.01302,57.604,129230376.0,1.921,1.313,0.0089300005,0.00601
6655.hk,EQUITY,HKG,China,Basic Materials,18.67,734720000.0,47399862272.0,3280570368.0,1.64,11.384147,15.464,1.2073202,0.943,0.059,4.68,0.28523,0.09503,69.157,-3035956736.0,0.945,0.671,0.110640004,0.044499997
6657.hk,EQUITY,HKG,China,Technology,17.77,90842048.0,4021140480.0,-51988000.0,-0.25,,4.184,4.247132,,0.235,,0.43447,-0.07168,2.209,-137625744.0,3.296,3.023,,-0.03561
6660.hk,EQUITY,HKG,China,Healthcare,3.49,507673711.0,4354297344.0,-269096000.0,-0.25,,2.693,1.2959524,,-0.042,,0.71797997,-0.21314,50.18,42067500.0,0.732,0.529,-0.07387,-0.01881
6661.hk,EQUITY,HKG,China,Utilities,5.01,52714500.0,1015599680.0,111697000.0,0.6,8.35,6.067,0.82577884,-0.104,-0.085,6.53,0.1171,0.04918,3.829,-67729624.0,1.481,1.417,0.1271,0.04705
6666.hk,EQUITY,HKG,China,Real Estate,1.28,10810811000.0,13837838336.0,992732992.0,0.09,14.222221,0.095,13.473684,-0.056,0.069,,0.18726999,0.0753,6.471,584552512.0,0.925,0.823,1.0766001,0.109969996
6667.hk,EQUITY,HKG,China,Healthcare,7.2,224300200.0,1614961280.0,31890000.0,0.17,42.35294,2.812,2.560455,0.11,0.085,,0.57989,0.19966999,6.251,84455000.0,5.427,5.033,0.04834,0.02553
6668.hk,EQUITY,HKG,China,Real Estate,1.41,1014516000.0,1430467456.0,152268000.0,0.16,8.8125,1.24,1.1370968,-0.025,-0.094,9.43,0.46295,0.24759,53.431,46193000.0,3.978,3.962,0.118190005,0.052649997
600985.ss,EQUITY,SHH,China,Basic Materials,13.23,2693258709.0,36170465280.0,1786537984.0,0.66,20.045452,15.371,0.8607117,-0.967,-0.481,5.67,0.16420999,0.043670002,19.382,-2445767424.0,0.569,0.379,0.02842,0.012940001
600986.ss,EQUITY,SHH,China,Communication Services,9.08,1487374062.0,13832578048.0,126748120.0,0.09,100.888885,3.54,2.5649717,-0.87,0.043,0.55,0.08567,0.01644,44.261,105190768.0,1.494,1.258,0.02605,-0.007850001
600987.ss,EQUITY,SHH,China,Consumer Cyclical,7.33,1020818873.0,7513226752.0,727250240.0,0.71,10.323944,6.314,1.1609123,-0.019,-0.125,5.46,0.15599,0.06656,1.326,620601024.0,2.284,1.251,0.11783,0.06366
600988.ss,EQUITY,SHH,China,Basic Materials,30.62,1663911378.0,59063140352.0,2717156352.0,1.54,19.883118,6.642,4.6100574,1.087,0.664,0.52,0.4939,0.23737,6.815,1038494656.0,2.935,1.945,0.24028999,0.12539
600989.ss,EQUITY,SHH,China,Basic Materials,19.38,7333360000.0,144980525056.0,10744601600.0,1.47,13.183673,6.319,3.066941,1.604,0.725,3.82,0.36158,0.24294001,70.076,-992894464.0,0.358,0.226,0.24622999,0.09473
600990.ss,EQUITY,SHH,China,Technology,25.28,271075062.0,6866331136.0,-295642656.0,-1.37,,6.649,3.8020756,,-0.192,,0.08805,-0.19042999,97.934,-20456744.0,1.148,0.741,-0.14795999,-0.02636
600992.ss,EQUITY,SHH,China,Basic Materials,14.63,245090000.0,3585666816.0,-71079232.0,-0.29,,5.683,2.5743446,,0.054,0.37,0.05175,-0.03398,70.501,-102778464.0,1.254,0.727,-0.0497,-0.01329
600993.ss,EQUITY,SHH,China,Healthcare,29.35,431053891.0,12660052992.0,571600384.0,1.33,22.067669,9.974,2.942651,0.061,0.028,2.11,0.47436002,0.15148,2.311,284797472.0,5.019,4.473,0.13908,0.07193
600995.ss,EQUITY,SHH,China,Utilities,13.36,3196005805.0,44328599552.0,1514580864.0,0.47,28.425531,7.015,1.9044904,0.474,0.256,0.89,0.50373,0.21715,92.32,-5217439232.0,3.028,2.75,0.07334,0.03362
600996.ss,EQUITY,SHH,China,Communication Services,9.85,1246799854.0,12443062272.0,-1220024448.0,-0.99,,1.876,5.250533,,-0.198,,-0.16865,-0.97242,228.308,-697337088.0,0.429,0.347,-0.3616,-0.03785
600997.ss,EQUITY,SHH,China,Basic Materials,6.65,1587799851.0,10654137344.0,352790208.0,0.22,30.227274,8.843,0.7520072,,-0.165,3.91,0.10998999,0.01904,28.397,1319195392.0,1.131,0.907,0.02039,0.0069199996
600998.ss,EQUITY,SHH,China,Healthcare,5.21,5042470234.0,26271270912.0,2786654464.0,0.55,9.472727,5.066,1.0284249,0.101,0.054,3.84,0.07586,0.01767,45.532,687059008.0,1.245,0.85,0.091120005,0.02062
600999.ss,EQUITY,SHH,China,Financial Services,16.97,7422005272.0,146156830720.0,11535552512.0,1.33,12.7593975,13.527,1.2545279,0.54,0.591,2.92,0.57047004,0.48539,267.673,,1.26,1.212,0.092889994,0.01715
601000.ss,EQUITY,SHH,China,Industrials,4.07,5925928614.0,24118530048.0,1785511936.0,0.3,13.566667,3.538,1.1503675,0.053,0.148,4.91,0.42733002,0.3227,0.165,1173916160.0,5.258,5.147,0.08673,0.04329
601001.ss,EQUITY,SHH,China,Energy,15.89,1673700000.0,27549104128.0,1933765120.0,1.15,13.817392,11.232,1.414708,-0.442,-0.128,4.75,0.43519002,0.14735,2.232,2462885888.0,3.049,2.899,0.097370006,0.06034
